index,tag1,tag2,tag3,tag4,tag5,article
138,民事权利,关于债权问题,,,,债权人因合同关系占有债务人财物的，如果债务人到期不履行义务，债权人可以将相应的财物留置。经催告，债务人在合理期限内仍不履行义务，债权人依法将留置的财物以合理的价格变卖，并以变卖财物的价款优先受偿的，应予保护。
139,民事权利,关于债权问题,,,,出租人出卖出租房屋，应提前三个月通知承租人。承租人在同等条件下，享有优先购买权;出租人未按此规定出卖房屋的，承租人可以请求人民法院宣告该房屋买卖无效。
140,民事权利,关于债权问题,,,,承租户以一人名义承租私有房屋，在租赁期内，承租人死亡，该户?共同居住人要求按原租约履行的，应当准许。
141,民事权利,关于债权问题,,,,私有房屋在租赁期内，因买卖、赠与或者继承发生房屋产权转移的，原租赁合同对承租人和新房主继续有效。
142,民事权利,关于债权问题,,,,未定租期，房主要求收房屋自住的，一般应当准许。承租人有条件搬迁的，应责令其搬迁;如果承租人搬迁确有困难的，可给一定期限让其找房或者腾让部分房屋。
143,民事权利,关于债权问题,,,,在房屋出典期间或者典期届满时，当事人之间约定延长典期或者增减典价的，应当准许。承典人要求出典人高于原典价回赎的，一般不予支持。以合法流通物作典价的，应当按照回赎时市场零售价格折算。
144,民事权利,关于债权问题,,,,公民之间的借贷，双方对返还期限有约定的，一般应按约定处理;没有约定的，出借人随时可以请求返还，借方应当根据出借人的请求及时返还;暂时无力返还的，可以根据实际情况责令分期返还。
145,民事权利,关于债权问题,,,,公民之间的生产经营性借贷的利率，可以适当高于生活性借贷利率。如因利率发生纠纷，应本着保护合法借贷关系，考虑当地实际情况，有利于生产和稳定经济秩序的原则处理。
146,民事权利,关于债权问题,,,,，公民之间的无息借款，有约定偿还期限而借款人不按期偿还，或者未约定偿还期限但经出借人催告后，借款人仍不偿还的，出借人要求借款人偿付逾期利息，应当予以准许。
147,民事权利,关于债权问题,,,,借款双方因利率发生争议，如果约定不明，又不能证明的，可以比照银行同类贷款利率计息。
148,民事权利,关于债权问题,,,,公民之间的借贷，出借人将利息计入本金计算复利的，不予保护;在借款时将利息扣除的，应当按实际出借款数计息。
149,民事权利,关于债权问题,,,,借用实物的，出借人要求归还原物或者同等数量、质量的实物，应　当予以支持;如果确实无法归还实物的，可以按照或者适当高于归还时市场零售价格折价给付。
150,民事权利,关于债权问题,,,,借用人因管理、使用不善造成借用物毁损的，借用人应当负赔偿责任;借用物自身有缺陷的，可以减轻借用人的赔偿责任。
151,民事权利,关于债权问题,,,,公民之间赠与关系的成立，以赠与物的交付为准。赠与房屋，如根据书面赠与合同办理了过户手续的，应当认定赠与关系成立;未办理过户手续，但赠与人根据书面赠与合同已将产权证书交与受赠人，受赠人根据赠与合同已占有、使用该房屋的，可以认定赠与有效，但应令其补办过户手续。
152,民事权利,关于债权问题,,,,赠与人明确表示将赠与物赠给未成年人个人的，应当认定该赠与物为未成年人的个人财产。
153,民事权利,关于债权问题,,,,赠与人为了逃避应履行的法定义务，将自己的财产赠与他人，如果?利害关系人主张权利的，应当认定赠与无效。
154,民事权利,关于债权问题,,,,返还的不当利益，应当包括原物和原物所生的孳息。利用不当得利?所取得的其他利益，扣除劳务管理费用后，应当予以收缴。
155,民事权利,关于债权问题,,,,民法通则第九十三条规定的管理人或者服务人可以要求受益人偿付的必要费用，包括在管理或者服务活动中直接支出的费用，以及在该活动中受到的实际损失。
156,民事权利,关于知识产权、人身权问题,,,,作品不论是否发表，作者均享有著作权(版权)。
157,民事权利,关于知识产权、人身权问题,,,,二人以上按照约定共同创作作品的，不论各人的创作成果在作品中被采用多少，应当认定该项作品为共同创作。
158,民事权利,关于知识产权、人身权问题,,,,合著的作品，著作权(版权)应当认定为全体合著人共同享有;其中?各组成部分可以分别独立存在的，各组成部分的著作权(版权)由各组成部分的作者分别享有。
159,民事权利,关于知识产权、人身权问题,,,,作者死亡后，著作权(版权)中由继承人继承的财产权利在法律规定的保护期限内受到侵犯，继承人依法要求保护的，人民法院应当予以支持。
160,民事权利,关于知识产权、人身权问题,,,,公民、法人通过申请专利取得的专利权，或者通过继承、受赠、受让等方式取得的专利权，应当予以保护。
161,民事权利,关于知识产权、人身权问题,,,,转让专利权应当由国家专利局登记并公告，专利权自国家专利局公告之日起转移。
162,民事权利,关于知识产权、人身权问题,,,,法人、个体工商户、个人合伙通过申请商标注册或者受让等方式取?得的商标专用权，除依法定程序撤销者外，应当予以保护。
163,民事权利,关于知识产权、人身权问题,,,,转让商标专用权应当由国家工商行政管理局商标局核准，商标专用权自核准之日起转移。
164,民事权利,关于知识产权、人身权问题,,,,以营利为目的，未经公民同意利用其肖像做广告、商标、装饰橱窗等，应当认定为侵犯公民肖像权的行为。
165,民事权利,关于知识产权、人身权问题,,,,以书面、口头等形式宣扬他人的隐私，或者捏造事实公然丑化他人人格，以及用侮辱、诽谤等方式损害他人名誉，造成一定影响的，应当认定为侵害公民名誉权的行为。
166,民事权利,关于知识产权、人身权问题,,,,以书面、口头等形式诋毁、诽谤法人名誉，给法人造成损害的，应当认定为侵害法人名誉权的行为。
167,民事权利,关于知识产权、人身权问题,,,,盗用、假冒他人姓名、名称造成损害的，应当认定为侵犯姓名权、?名称权的行为。
168,民事责任,,,,,为维护国家、集体或者他人合法权益而使自己受到损害，在侵害人无力赔偿或者没有侵害人的情况下，如果受害人提出请求的，人民法院可以根据受益人受益的多少及其经济状况，责令受益人给予适当补偿。
169,民事责任,,,,,受害人的误工日期，应当按其实际损害程度、恢复状况并参照治疗?医院出具的证明或者法医鉴定等认定。赔偿费用的标准，可以按照受害人的工资标准或者实际收入的数额计算。
170,民事责任,,,,,受害人是承包经营户或者个体工商户的，其误工费的计算标准，可以参照受害人一定期限内的平均收入酌定。如果受害人承包经营的种植、养殖业季节性很强，不及时经营会造成更大损失的，除受害人应当采取措施防止损失扩大外，还可以裁定侵害人采取措施防止扩大损失。
171,民事责任,,,,,医药治疗费的赔偿，一般应以所在地治疗医院的诊断证明和医药费、住院费的单据为凭。应经医务部门批准而未获批准擅自另找医院治疗的费用，一般不予赔偿;擅自购买与损害无关的药品或者治疗其他疾病的，其费用则不予赔偿。
172,民事责任,,,,,经医院批准专事护理的人，其误工补助费可以按收入的实际损失计算。应得奖金一般可以计算在应赔偿的数额内。本人没有工资收入的，其补偿标准应以当地的一般临时工的工资标准为限。
173,民事责任,,,,,侵害他人身体致使其丧失全部或者部分劳动能力的，赔偿的生活补助费一般应补足到不低于当地居民基本生活费的标准。
174,民事责任,,,,,侵害他人身体致人死亡或者丧失劳动能力的，依靠受害人实际扶养而又没有其他生活来源的人要求侵害人支付必要生活费的，应当予以支持，其数额根据实际情况确定。
175,民事责任,,,,,教唆、帮助他人实施侵权行为的人，为共同侵权人，应当承担连带民事责任。
176,民事责任,,,,,教唆、帮助无民事行为能力人实施侵权行为的人，为侵权人，应当承担民事责任。
177,民事责任,,,,,教唆、帮助限制民事行为能力人实施侵权行为的人，为共同侵权人，应当承担主要民事责任。
178,民事责任,,,,,盗用、假冒他人名义，以函、电等方式进行欺骗或者愚弄他人，并使其财产、名誉受到损害的，侵权人应当承担民事责任。
179,民事责任,,,,,公民的姓名权、肖像权、名誉权、荣誉权和法人的名称权、名誉权、荣誉权受到侵害，公民或者法人要求赔偿损失的，人民法院可以根据侵权人的过错程度、侵权行为的具体情节、后果和影响确定其赔偿责任。
180,民事责任,,,,,侵害他人的姓名权、名称权、名像权、名誉权、荣誉权而获利的，侵权人除依法赔偿受害人的损失外，其非法所得应当予以收缴。
181,民事责任,,,,,国家机关工作人员在执行职务中，给公民、法人的合法权益造成损害的，国家机关应当承担民事责任。
182,民事责任,,,,,消费者、用户因为使用质量不合格的产品造成本人或者第三人人身伤害、财产损失的，受害人可以向产品制造者或者销售者要求赔偿。因此提起的诉讼，由被告所在地或者侵权行为地人民法院管辖。运输者和仓储者对产品质量负有责任，制造者或者销售者请求赔偿损失的，可以另案处理，也可以将运输者和仓储者列为第三人，一并处理。
183,民事责任,,,,,从事高度危险作业，没有按有关规定采取必要的安全防护措施，严重威胁他人人身、财产安全的，人民法院应当根据他人的要求，责令作业人消除危险。
184,民事责任,,,,,因堆放物品倒塌造成他人损害的，如果当事人均无过错，应当根据公平原则酌情处理。
185,民事责任,,,,,因紧急避险造成他人损失的，如果险情是由自然原因引起，行为人采取的措施又无不当，则行为人不承担民事责任。受害人要求补偿的，可以责令受益人适当补偿。
186,民事责任,,,,,当事人对造成损害均无过错，但一方是在为对方的利益或者共同的利益进行活动的过程中受到损害的，可以责令对方或者受益人给予一定的经济补偿。
187,民事责任,,,,,夫妻离婚后，未成年子女侵害他人权益的，同该子女共同生活的一方应当承担民事责任;如果独立承担民事责任确有困难的，可以责令未与该子女共同生活的一方共同承担民事责任。
188,民事责任,,,,,被监护人造成他人损害的，有明确的监护人时，由监护人承担民事责任;监护人不明确的，由顺序在前的有监护能力的人承担民事责任。
189,民事责任,,,,,在幼儿园、学校生活、学习的无民事行为能力人或者在精神病院治?疗的精神病人，受到伤害或者给他人造成损害，单位有过错的，可以责令这些单位适当给予赔偿。
190,民事责任,,,,,侵权行为发生时行为人不满十八周岁，在诉讼时已满十八周岁，并有经济能力的，应当承担民事责任;行为人没有经济能力的，应当由原监护人承但民事责任。
191,民事责任,,,,,行为人致人损害时年满十八周岁的，应当由本人承担民事责任;没有经济收入的，由扶养人垫付;垫付有困难的，也可以判决或者调解延期给付。
192,民事责任,,,,,在诉讼中遇有需要停止侵害、排除妨碍、消除危险的情况时，人民法院可以根据当事人的申请或者依职权先行作出裁定。
193,民事责任,,,,,当事人在诉讼中用赔理道歉方式承担了民事责任的，应当在判决中叙明。
194,民事责任,,,,,在诉讼中发现与本案有关的违法行为需要给予制裁的，可适用民法通则第一百三十四条第三款规定，予以训诫、责令具结悔过、收缴进行非法活动的财物和非法所得，或者依照法律规定处以罚款、拘留。
195,民事责任,,,,,采用收缴、罚款、拘留制裁措施，必须经院长批准，另行制作民事制裁决定书。被制裁人对决定不服的，在收到决定书的次日起十日内可以向上一级人民法院申请复议一次。复议期间，决定暂不执行。
196,民事责任,,,,,适用民法通则第一百三十四条第三款对公民处以罚款的数额为五百元以下，拘留为下十五日以下。
197,民事责任,,,,,依法对法定代表人处以拘留制裁措施，为十五日以下。
198,民事责任,,,,,以上两款，法律另有规定的除外。
199,诉讼时效,,,,,在民法通则实施前，权利人知道或者应当知道其民事权利被侵害，民法通则实施后，向人民法院请求保护的诉讼时效期间，应当适用民法通则第一百三十五条和第一百三十六条的规定，从年月日起算。
200,诉讼时效,,,,,民法通则实施前，民事权利被侵害超过二十年的，民法通则实施后，权利人向人民法院请求保护的诉讼时效期间，分别为民法通则第一百三十五条规定的二年或者第一百三十六条规定的一年，从年月日起算。
201,诉讼时效,,,,,民法通则实施后，属于民法通则第一百三十五条规定的二年诉讼时效期间，权利人自权利被侵害时起的第十八年后至第二十年期间才知道自己的权利被侵害的，或者属于民法通则第一百三十六条规定的一年诉讼时效期间，权利人自权利被侵害时起的第十九年后至第二十年期间才知道自己的权利被侵害的，提起诉讼请求的权利，应当在权利被侵害之日起的二十年内行使;超过二十年的，不予保护。
202,诉讼时效,,,,,人身损害赔偿的诉讼时效期间，伤害明显的，从受伤害之日起算;伤害当时未曾发现，后经检查确诊并能证明是由侵害引起的，从伤势确诊之日起算。
203,诉讼时效,,,,,权利人由于客观的障碍在法定诉讼时效期间不能行使请求权的，属于民法通则第一百三十七条规定的“特殊情况”。
204,诉讼时效,,,,,未授权给公民、法人经营、管理的国家财产受到侵害的，不受诉讼时效期间的限制。
205,诉讼时效,,,,,过了诉讼时效期间，义务人履行义务后，又以超过诉讼时效为由翻悔的，不予支持。
206,诉讼时效,,,,,在诉讼时效期间的最后六个月内，权利被侵害的无民事行为能力人、限制民事行为能力人没有法定代理人，或者法定代理人死亡、丧失代理权，或者法定代理人本人丧失行为能力的，可以认定为因其他障碍不能行使请求权，适用诉讼时效中止。
207,诉讼时效,,,,,诉讼时效因权利人主张权利或者义务人同意履行义务而中断后，权利人在新的诉讼时效期间内，再次主张权利或者义务人再次同意履行义务的，可以认定为诉讼时效再次中断。
208,诉讼时效,,,,,权利人向债务保证人、债务人的代理人或者财产代管人主张权利的，可以认定诉讼时效中断。
209,诉讼时效,,,,,权利人向人民调解委员会或者有关单位提出保护民事权利的请求，从提出请求时起，诉讼时效中断。经调处达不成协议的，诉讼时效期间即重新起算;如调处达成协议，义务人未按协议所定期限履行义务的，诉讼时效期间应从期限届满时重新起算。
210,诉讼时效,,,,,民法通则第一百三十五条、第一百三十六条规定的诉讼时效期间，可以适用民法通则有关中止、中断和延长的规定。
211,诉讼时效,,,,,民法通则第一百三十七条规定的“二十年”诉讼时效期间，可以适用民法通则有关延长的规定，不适用中止、中断的规定。
212,诉讼时效,,,,,法律、法规对索赔时间和对产品质量等提出异议的时间有特殊规定的，按特殊规定办理。
213,诉讼时效,,,,,继承的诉讼时效按继承法的规定执行。但继承开始后，继承人未明确表示放弃继承的，视为接受继承，遗产未分割的，即为共同共有。诉讼时效的中止、中断、延长，均适用民法通则的有关规定。
214,涉外民事关系的法律适用,,,,,凡民事关系的一方或者双方当事人是外国人、无国籍人、外国法人的;民事关系的标的物在外国领域内的;产生、变更或者消灭民事权利义务关系的法律事实发生在外国的，均为涉外民事关系。
215,涉外民事关系的法律适用,,,,,人民法院在审理涉外民事关系的案件时，应当按照民法通则第八章的规定来确定应适用的实体法。
216,涉外民事关系的法律适用,,,,,定居国外的我国公民的民事行为能力，如其行为是在我国境内所为，适用我国法律;在定居国所为，可以适用其定居国法律。
217,涉外民事关系的法律适用,,,,,外国人在我国领域内进行民事活动，如依其本国法律为无民事行为?能力，而依我国法律为有民事行为能力，应当认定为有民事行为能力。
218,涉外民事关系的法律适用,,,,,无国籍人的民事行为能力，一般适用其定居国法律;如未定居的，适用其住所地国法律。
219,涉外民事关系的法律适用,,,,,有双重或者多重国籍的外国人，以其有住所或者与其有最密切联系的国家的法律为其本国法。
220,涉外民事关系的法律适用,,,,,当事人的住所不明或者不能确定的，以其经常居住地为住所。当事人有几个住所的，以与产生纠纷的民事关系有最密切联系的住所为住所。
221,涉外民事关系的法律适用,,,,,外国法人以其注册登记地国家的法律为其本国法，法人的民事行为能力依其本国法确定。
222,涉外民事关系的法律适用,,,,,外国法人在我国领域内进行的民事活动，必须符合我国的法律规定。
223,涉外民事关系的法律适用,,,,,当事人有二个以上营业所的，应以与产生纠纷的民事关系有最密切联系的营业所为准;当事人没有营业所的，以其住所或者经常居住地为准。
224,涉外民事关系的法律适用,,,,,土地、附着于土地的建筑物及其他定着物、建筑物的固定附属设备为不动产。不动产的所有权、买卖、租赁、抵押、使用等民事关系，均应适用不动产所在地法律。
225,涉外民事关系的法律适用,,,,,侵权行为地的法律包括侵权行为实施地法律和侵权结果发生地法律。如果两者不一致时，人民法院可以选择适用。
226,涉外民事关系的法律适用,,,,,我国法院受理的涉外离婚案件，离婚以及因离婚而引起的财产分割，适用我国法律。认定其婚姻是否有效，适用婚姻缔结地法律。
227,涉外民事关系的法律适用,,,,,父母子女相互间的扶养、夫妻相互之间的扶养以及其他有扶养关系的人之间的扶养，应当适用与被扶养人有最密切联系国家的法律。扶养人和被扶养人的国籍、住所以及供养被扶养人的财产所在地，均可视为与被扶养人有最密切的联系。
228,涉外民事关系的法律适用,,,,,监护的设立、变更和终止，适用被监护人的本国法律。但是，被监?护人在我国境内有住所的，适用我国的法律。
229,涉外民事关系的法律适用,,,,,在我国境内死亡的外国人，遗留在我国境内的财产如果无人继承又无人受遗赠的，依照我国法律处理，两国缔结或者参加的国际条约另有规定的除外。
230,涉外民事关系的法律适用,,,,,依法应当适用的外国法律，如果该外国不同地区实施不同的法律的，依据该国法律关于调整国内法律冲突的规定，确定应适用的法律。该国法律未作规定的，直接适用与该民事关系有最密切联系的地区的法律。
231,涉外民事关系的法律适用,,,,,对于应当适用的外国法律，可通过下列途径查明：()由当事人提供;()由与我国订立司法协助协定的缔约对方的中央机关提供;()由我国驻该国使领馆提供;()由该国驻我国使馆提供;()由中外法律专家提供。通过以上途径仍不能查明的，适用中华人民共和国法律。
232,涉外民事关系的法律适用,,,,,当事人规避我国强制或者禁止性法律规范的行为，不发生适用外?国法律的效力。
233,涉外民事关系的法律适用,,,,,涉外民事法律关系的诉讼时效，依冲突规范确定的民事法律关系的?准据法确定。
234,其他,,,,,年月日以后受理的案件，如果民事行为发生在?年以前，适用民事行为发生时的法律、政策;当时的法律、政策没有具体规定的，可以比照民法通则处理。
235,其他,,,,,处理申诉案件和按审判监督程序再审的案件，适用原审审结时应当适用的法律或者政策。
236,其他,,,,,当事人约定的期间不是以月、年第一天起算的，一个月为三十日，一年为三百六十五日。
237,其他,,,,,期间的最后一天是星期日或者其他法定休假日，而星期日或者其他法定休假日有变通的，以实际休假日的次日为期间的最后一天。
238,其他,,,,,按照日、月、年计算期间，当事人对起算时间有约定的，按约定办。
239,其他,,,,,最高人民法院以前的有关规定，与民法通则和本意见抵触的，各级?人民法院今后在审理一、二审民事案件和经济纠纷案件中不再适用
